STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,Average wind speed,Peak Gust Time,Preciption,Snowfall,Snow depth,Average Temperature,Maximum Temperature,Minimum Temperature,Direction of fastest 2-minute wind,Direction of fastest 5-minute wind,Fastest 2-minute wind,Fastest 5-minute wind,"Fog, ice fog, or freezing fog",Heavy fog or heaving freezing fog,Thunder,"Ice pellets, sleet, snow pellets, or small hail",Hail (may include small hail),Glaze or rime,Smoke or haze,Blowing or drifting snow
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,9/20/2016,4.92,0.0,0.0,0.0,0.0,73,82,69,360,270.0,13.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,9/21/2016,4.47,0.0,0.0,0.0,0.0,73,85,65,10,360.0,16.1,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,9/22/2016,6.26,0.0,0.0,0.0,0.0,73,83,62,150,120.0,14.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,9/23/2016,6.04,0.0,0.0,0.0,0.0,71,79,61,10,360.0,21.0,23.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,9/24/2016,9.84,0.0,0.29,0.0,0.0,67,72,58,30,30.0,21.9,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,9/25/2016,6.26,0.0,0.0,0.0,0.0,62,70,53,360,330.0,16.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,9/26/2016,11.41,0.0,0.0,0.0,0.0,62,72,51,190,190.0,21.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,9/27/2016,9.62,0.0,0.18,0.0,0.0,70,75,61,200,200.0,21.9,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,9/28/2016,13.42,0.0,0.0,0.0,0.0,65,70,59,40,60.0,23.0,29.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,9/29/2016,16.78,0.0,0.02,0.0,0.0,62,64,59,50,30.0,29.1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,9/30/2016,18.12,0.0,0.31,0.0,0.0,61,62,59,50,60.0,25.9,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/1/2016,13.42,0.0,0.01,0.0,0.0,60,63,58,40,30.0,18.1,23.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/2/2016,4.7,0.0,0.0,0.0,0.0,61,65,58,40,40.0,12.1,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/3/2016,5.14,0.0,0.0,0.0,0.0,65,73,61,200,180.0,10.1,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/4/2016,10.07,0.0,0.0,0.0,0.0,65,70,57,30,50.0,18.1,21.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/5/2016,6.71,0.0,0.0,0.0,0.0,60,69,51,40,40.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/6/2016,5.14,0.0,0.0,0.0,0.0,60,71,52,200,200.0,12.1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/7/2016,5.82,0.0,0.0,0.0,0.0,61,73,52,120,130.0,14.1,17.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/8/2016,5.14,0.0,0.49,0.0,0.0,62,71,55,140,150.0,12.1,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/9/2016,19.24,0.0,0.84,0.0,0.0,60,66,53,360,10.0,30.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/10/2016,14.09,0.0,0.0,0.0,0.0,55,64,47,350,350.0,29.1,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/11/2016,6.49,0.0,0.0,0.0,0.0,54,63,45,150,220.0,12.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/12/2016,5.82,0.0,0.0,0.0,0.0,57,66,49,140,140.0,12.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/13/2016,8.95,0.0,0.01,0.0,0.0,59,70,50,340,330.0,19.9,25.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/14/2016,8.5,0.0,0.0,0.0,0.0,56,63,47,360,10.0,21.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/15/2016,7.16,0.0,0.0,0.0,0.0,54,64,45,200,150.0,13.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/16/2016,10.51,0.0,0.0,0.0,0.0,60,69,51,240,230.0,15.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/17/2016,7.83,0.0,0.0,0.0,0.0,67,75,61,190,190.0,14.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/18/2016,11.63,0.0,0.0,0.0,0.0,67,75,61,180,190.0,23.9,31.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/19/2016,8.05,0.0,0.0,0.0,0.0,73,86,61,360,360.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/20/2016,11.41,0.0,0.0,0.0,0.0,67,72,59,100,100.0,21.0,25.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/21/2016,6.49,0.0,0.92,0.0,0.0,68,73,60,150,150.0,21.9,29.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/22/2016,20.36,0.0,0.37,0.0,0.0,55,60,48,280,280.0,32.0,44.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/23/2016,17.22,0.0,0.0,0.0,0.0,54,64,46,290,280.0,35.1,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/24/2016,15.66,0.0,0.0,0.0,0.0,59,66,48,290,300.0,29.1,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/25/2016,16.55,0.0,0.0,0.0,0.0,51,54,44,310,310.0,29.1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/26/2016,11.18,0.0,0.0,0.0,0.0,46,53,40,340,350.0,18.1,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/27/2016,12.75,0.0,0.54,0.0,0.0,46,62,42,180,180.0,23.9,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/28/2016,19.69,0.0,0.0,0.0,0.0,51,57,43,310,320.0,35.1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/29/2016,8.95,0.0,0.0,0.0,0.0,49,63,39,220,220.0,17.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/30/2016,10.74,0.0,0.15,0.0,0.0,66,73,56,320,340.0,31.1,42.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,10/31/2016,11.63,0.0,0.0,0.0,0.0,53,57,44,340,330.0,25.1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/1/2016,7.83,0.0,0.0,0.0,0.0,49,59,40,210,210.0,16.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/2/2016,9.84,0.0,0.0,0.0,0.0,59,68,53,230,240.0,16.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/3/2016,12.53,0.0,0.0,0.0,0.0,63,73,57,330,320.0,30.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/4/2016,12.97,0.0,0.0,0.0,0.0,58,63,49,360,360.0,21.9,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/5/2016,10.29,0.0,0.0,0.0,0.0,54,65,44,320,320.0,19.9,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/6/2016,16.11,0.0,0.0,0.0,0.0,56,61,45,20,10.0,25.1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/7/2016,9.17,0.0,0.0,0.0,0.0,48,55,39,40,30.0,18.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/8/2016,5.82,0.0,0.0,0.0,0.0,52,67,39,240,190.0,10.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/9/2016,8.5,0.0,0.01,0.0,0.0,55,60,50,350,340.0,28.0,33.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/10/2016,12.97,0.0,0.0,0.0,0.0,50,58,41,350,350.0,25.9,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/11/2016,20.58,0.0,0.0,0.0,0.0,55,66,42,320,310.0,36.9,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/12/2016,11.86,0.0,0.0,0.0,0.0,44,52,37,340,340.0,23.9,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/13/2016,11.41,0.0,0.0,0.0,0.0,49,62,40,250,250.0,18.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/14/2016,6.71,0.0,0.0,0.0,0.0,51,59,41,200,210.0,14.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/15/2016,13.87,0.0,1.23,0.0,0.0,51,54,48,350,350.0,30.0,36.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/16/2016,11.41,0.0,0.0,0.0,0.0,52,62,45,230,280.0,17.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/17/2016,11.41,0.0,0.0,0.0,0.0,56,63,49,360,360.0,23.9,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/18/2016,7.16,0.0,0.0,0.0,0.0,54,67,44,350,350.0,16.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/19/2016,9.17,0.0,0.07,0.0,0.0,53,60,42,300,270.0,33.1,42.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/20/2016,24.16,0.0,0.27,0.0,0.0,44,44,37,270,260.0,36.9,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/21/2016,24.16,0.0,0.0,0.0,0.0,40,42,38,300,280.0,35.1,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/22/2016,23.26,0.0,0.0,0.0,0.0,40,44,38,310,320.0,35.1,42.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/23/2016,11.41,0.0,0.0,0.0,0.0,40,47,36,330,330.0,21.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/24/2016,6.93,0.0,0.0,0.0,0.0,44,51,38,350,90.0,12.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/25/2016,4.03,0.0,0.0,0.0,0.0,49,55,46,260,260.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/26/2016,12.08,0.0,0.0,0.0,0.0,50,53,43,320,320.0,21.9,25.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/27/2016,13.2,0.0,0.0,0.0,0.0,45,53,41,320,300.0,21.9,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/28/2016,8.5,0.0,0.0,0.0,0.0,45,52,37,190,200.0,17.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/29/2016,14.76,0.0,1.42,0.0,0.0,55,60,52,180,170.0,30.0,38.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/30/2016,9.17,0.0,0.48,0.0,0.0,56,59,51,80,100.0,29.1,35.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/1/2016,17.22,0.0,0.03,0.0,0.0,55,57,44,270,300.0,29.1,36.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/2/2016,18.34,0.0,0.0,0.0,0.0,47,53,41,270,270.0,25.9,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/3/2016,19.01,0.0,0.0,0.0,0.0,46,50,42,310,320.0,31.1,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/4/2016,11.41,0.0,0.0,0.0,0.0,44,48,39,330,330.0,19.9,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/5/2016,10.96,0.0,0.22,0.0,0.0,44,52,40,300,290.0,23.0,27.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/6/2016,8.95,0.0,0.37,0.0,0.0,43,47,37,50,50.0,19.9,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/7/2016,7.38,0.0,0.07,0.0,0.0,44,47,41,50,50.0,18.1,21.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/8/2016,12.75,0.0,0.0,0.0,0.0,43,45,35,260,260.0,28.0,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/9/2016,20.13,0.0,0.0,0.0,0.0,37,43,31,300,290.0,36.0,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/10/2016,12.3,0.0,0.0,0.0,0.0,33,39,30,260,300.0,18.1,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/11/2016,6.04,0.0,0.02,0.3,0.0,33,36,28,200,200.0,15.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/12/2016,11.86,0.0,0.6,0.0,0.0,42,48,34,190,200.0,23.0,27.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/13/2016,8.5,0.0,0.0,0.0,0.0,41,44,37,320,320.0,17.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/14/2016,12.53,0.0,0.0,0.0,0.0,41,45,35,270,330.0,21.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/15/2016,23.04,0.0,0.0,0.0,0.0,30,36,21,310,310.0,40.0,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/16/2016,13.65,0.0,0.0,0.0,0.0,22,29,19,270,270.0,29.1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/17/2016,8.5,0.0,0.74,3.0,2.0,31,40,27,240,240.0,17.0,19.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/18/2016,16.11,0.0,0.05,0.0,0.0,47,60,33,310,300.0,38.0,48.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/19/2016,12.53,0.0,0.0,0.0,0.0,31,33,26,330,310.0,21.9,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/20/2016,7.61,0.0,0.0,0.0,0.0,27,35,20,240,240.0,19.9,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/21/2016,9.17,0.0,0.0,0.0,0.0,35,41,30,250,260.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/22/2016,13.42,0.0,0.0,0.0,0.0,42,51,34,310,290.0,29.1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/23/2016,12.08,0.0,0.0,0.0,0.0,43,48,38,330,330.0,23.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/24/2016,10.29,0.0,0.6,0.0,0.0,42,47,39,320,260.0,16.1,19.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/25/2016,10.51,0.0,0.0,0.0,0.0,45,52,36,330,330.0,17.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/26/2016,9.62,0.0,0.0,0.0,0.0,39,49,31,160,170.0,18.1,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/27/2016,14.54,0.0,0.0,0.0,0.0,54,62,41,260,260.0,23.9,30.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/28/2016,12.97,0.0,0.0,0.0,0.0,43,43,32,320,320.0,23.9,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/29/2016,12.08,0.0,0.36,0.0,0.0,39,48,28,300,300.0,23.9,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/30/2016,17.0,0.0,0.0,0.0,0.0,39,43,35,270,270.0,29.1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/31/2016,18.57,0.0,0.0,0.0,0.0,38,45,33,200,190.0,38.0,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/1/2017,9.84,0.0,0.0,0.0,0.0,46,52,34,290,270.0,21.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/2/2017,10.07,0.0,0.31,0.0,0.0,40,43,34,50,60.0,16.1,19.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/3/2017,13.42,0.0,0.46,0.0,0.0,43,46,41,60,50.0,21.0,25.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/4/2017,17.67,0.0,0.0,0.0,0.0,46,55,35,290,270.0,29.1,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/5/2017,17.67,0.0,0.0,0.0,0.0,34,35,28,260,280.0,31.1,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/6/2017,8.72,0.0,0.03,1.1,1.2,32,36,27,330,310.0,17.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/7/2017,16.11,0.0,0.22,8.2,0.0,25,27,21,340,350.0,29.1,35.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
